X	GSM49578
MIR4640	307.9
RFC2	52.4
HSPA6	47.6
PAX8	199.5
GUCA1A	20.3
MIR5193	103.4
THRA	38.6
PTPN21	44.6
CCL5	60
CYP2E1	17.2
EPHB3	61.5
ESRRA	108.5
CYP2A6	87.2
GAS6	277.1
MMP14	193.6
TRADD	75.8
CHURC1-FNTB	13
PLD1	22.1
DTX2P1-UPK3BP1-PMS2P11	125.9
BAD	73.3
PRPF8	240.6
CAPNS1	307.6
RPL35	1179
MIR6805	2865.7
EIF4G2	3440
EIF3D	196.9
PARK7	1034.3
SRP14	828.8
GDI2	509.8
GDI2	1220.2
RPL11	2502.5
ARF3	288.3
RPL21P28	1653.3
RPL24	3847.8
HNRNPC	522.9
SEPT2	1716.2
HNRNPA1P10	2728.5
RPS27A	3795
LOC100508408	3781.7
FAU	1799.5
TARDBP	322.1
CFL1	1587.1
RPL18	2454.8
EIF3F	411.2
RPS5	1096.4
RPL27	4196.7
RPL34	3341.1
NARS	759.5
STARD7	261.2
RPL19	2666.5
SLC25A3	1269.7
SNORD35B	5548
RPL9	2856.7
MIR5047	2024.4
RPL6	2654
CTDNEP1	116.8
RPL10A	859.9
CBX3	672.5
RPL17-C18orf32	2361.6
PSMB2	536.4
KHDRBS1	540.3
ATP6V1G2-DDX39B	662.4
RTCB	169
ERH	672.5
GATC	419.2
ABCF1	198.9
DAD1	258.3
YY1	491.8
JTB	1051.1
KAT7	103.6
ZNF146	274.6
SART1	54.7
ILF2	318.6
SPAG7	355.9
ZPR1	78.1
TAF10	259.5
C1D	83.6
NONO	706.6
LOC101929240	335
RHOA	988.8
RNPS1	192.9
RPS24	4506.9
RPL30	3582.7
NPM1	2014.8
HSP90AB1	1573.8
MIR3620	710.4
IK	182.8
SNX3	568.1
CANX	2198.4
SART3	67.4
CNPPD1	68.8
SMNDC1	228.1
HNRNPM	393.6
HNRNPD	302.3
RPL14	1102.8
GUK1	113.4
KXD1	174.7
OAZ1	1430.4
ATP6V0B	371.5
KARS	493.7
H3F3AP4	2143.9
RPS6	3326.4
RPS7	1665.2
USP22	420.3
C11orf58	862.6
TCEB2	577.7
COX4I1	642.5
TMED2	2035.3
NBEAL1	3254.6
SNORD18C	2125.4
FNTA	650.7
RPS25	1812.5
RPL37	4494.8
HINT1	615.2
EEF2	1230.3
RPS10	3476.6
ATP6V0E1	708.3
HNRNPK	690.2
ANAPC5	376.6
SNORD73A	4480.3
HNRNPU	331
HNRNPU	930.6
EIF3A	529.1
EIF3A	105
EIF3A	94.8
MIR3652	338.2
MIR3652	2573.5
MSN	876.1
ACTN4	89.6
APP	541.7
PRKAR1A	1121
PRKAR1A	209.5
PRKAR1A	412.8
DSP	1628.7
RAD21	201.6
RAD21	372.7
WDR1	756.1
NCL	559.8
WDR1	340.5
AP2B1	167.2
AP2M1	629.9
CLTC	2340.6
AP2B1	93.2
MLEC	38.3
MLEC	294.6
LASP1	526.2
SF3B2	123.4
TMEM59	1121.1
CSRP1	1001.8
CALM3	112.1
CALM3	61.7
SNHG4	676.3
CAP1	891.5
SNHG4	648.6
PTGES3	1585.9
WARS	146.3
WARS	208.6
SETSIP	765.2
SETSIP	1000.2
NDRG1	1228.6
UBB	4645.1
PFN1	686.6
PTPRF	219.4
PTPRF	670.9
PTPRF	159.9
YWHAZ	1357.6
YWHAZ	664.1
YWHAZ	1084.1
YWHAZ	791.8
SOD1	1184.3
HDLBP	280.6
MARCKSL1	116.4
GABARAP	822.1
NUCB1	40
EIF3CL	643.8
GLUL	204.5
NUCB1	87.4
LDHA	4588.5
SNORD96A	1938
SSR2	1050
CALM3	275.8
P4HB	2093.5
CALM3	601
P4HB	498.7
SLC25A5	517.7
PHB	138.6
PHB	57.5
S100A11	341.5
CTSA	197
TOMM20	930.8
CD63	2130.7
DNAJB1	108.7
SPARC	1428.6
DNAJB1	145
UBE2D3	638.4
UBE2D3	643.5
UBE2D3	359.9
