X	GSM49567
MIR4640	356.6
RFC2	43.4
HSPA6	104.9
PAX8	370.4
GUCA1A	26.3
MIR5193	107.4
THRA	88.5
PTPN21	9.4
CCL5	19.6
CYP2E1	22.2
EPHB3	31.4
ESRRA	120
CYP2A6	168.2
GAS6	773.9
MMP14	260.7
TRADD	81.7
CHURC1-FNTB	8.1
PLD1	58.2
DTX2P1-UPK3BP1-PMS2P11	497.4
BAD	8.2
PRPF8	225.6
CAPNS1	206.4
RPL35	615.3
MIR6805	3537.2
EIF4G2	3206.5
EIF3D	201.7
PARK7	832.8
SRP14	1239.3
GDI2	323.3
GDI2	861.7
RPL11	2712.2
ARF3	196.5
RPL21P28	2187.4
RPL24	3034.5
HNRNPC	463.7
SEPT2	1600.4
HNRNPA1P10	2914.2
RPS27A	2442.7
LOC100508408	3836
FAU	1714.4
TARDBP	500.7
CFL1	1027.4
RPL18	2132.2
EIF3F	545.2
RPS5	832.2
RPL27	3813.6
RPL34	6980.1
NARS	749.7
STARD7	190.6
RPL19	2815
SLC25A3	1107.2
SNORD35B	6240.8
RPL9	4628.4
MIR5047	1974.7
RPL6	3273.8
CTDNEP1	136.5
RPL10A	460.4
CBX3	1045.2
RPL17-C18orf32	2995.1
PSMB2	406.5
KHDRBS1	432.2
ATP6V1G2-DDX39B	547.9
RTCB	208.7
ERH	563.8
GATC	213.6
ABCF1	149.9
DAD1	161.3
YY1	543.3
JTB	379.3
KAT7	135
ZNF146	329.1
SART1	72.7
ILF2	155.4
SPAG7	316.9
ZPR1	66.9
TAF10	284.3
C1D	83.4
NONO	701.6
LOC101929240	259
RHOA	917.7
RNPS1	184.2
RPS24	6622.3
RPL30	4039.7
NPM1	3334.2
HSP90AB1	1466.8
MIR3620	445.4
IK	96.8
SNX3	832.7
CANX	2042.3
SART3	80.5
CNPPD1	42.7
SMNDC1	188.9
HNRNPM	261
HNRNPD	362.3
RPL14	2488.2
GUK1	105.9
KXD1	148.2
OAZ1	1542.5
ATP6V0B	345.6
KARS	308.7
H3F3AP4	2527
RPS6	2699.7
RPS7	2318.2
USP22	397
C11orf58	597.1
TCEB2	284
COX4I1	510.2
TMED2	1581.1
NBEAL1	3254.1
SNORD18C	6121.8
FNTA	700.7
RPS25	2749.6
RPL37	6541.8
HINT1	718.6
EEF2	1413.5
RPS10	2631.5
ATP6V0E1	409.7
HNRNPK	759.7
ANAPC5	335.8
SNORD73A	5143.6
HNRNPU	356.4
HNRNPU	923.2
EIF3A	528.9
EIF3A	173.5
EIF3A	127.5
MIR3652	280.4
MIR3652	2702.7
MSN	1066.3
ACTN4	140.7
APP	493.7
PRKAR1A	1198.6
PRKAR1A	122.9
PRKAR1A	358
DSP	648.3
RAD21	215.8
RAD21	572.2
WDR1	396.1
NCL	691.3
WDR1	219.2
AP2B1	173.9
AP2M1	390.9
CLTC	1732.4
AP2B1	72
MLEC	120.2
MLEC	176.5
LASP1	308.2
SF3B2	92.6
TMEM59	863.4
CSRP1	309
CALM3	73.6
CALM3	60.7
SNHG4	469.8
CAP1	833.6
SNHG4	591.6
PTGES3	1243.6
WARS	27.6
WARS	114.4
SETSIP	576.3
SETSIP	405.5
NDRG1	1620.5
UBB	3015.7
PFN1	532.4
PTPRF	210.9
PTPRF	571.4
PTPRF	115.3
YWHAZ	873.2
YWHAZ	524.8
YWHAZ	1041.7
YWHAZ	555
SOD1	759.5
HDLBP	301.1
MARCKSL1	73.1
GABARAP	466.3
NUCB1	30
EIF3CL	448.4
GLUL	161.5
NUCB1	72.3
LDHA	5610.4
SNORD96A	2099
SSR2	468
CALM3	424.2
P4HB	1787
CALM3	967.5
P4HB	486
SLC25A5	369.4
PHB	81.2
PHB	36
S100A11	646.4
CTSA	70.5
TOMM20	1061.4
CD63	1840.2
DNAJB1	62.2
SPARC	1142.7
DNAJB1	142.1
UBE2D3	656.9
UBE2D3	472.6
UBE2D3	259.2
XBP1	324.9
SPTBN1	24.6
SPTBN1	183
LAPTM4A	1449.9
RPL32	4333.3
CD81	396.5
UBE2L3	26
PTTG1IP	2074.3
GRN	228.9
HMGB1	265.8
HMGB1	1215.6
GLO1	282.5
UBE2L3	239.2
UBE2L3	71.3
UBE2L3	25.2
SRSF11	120.9
SRSF11	677.3
SF3B3	73.3
SF3B3	48.3
MIR3654	1826.7
HSPA9	122.4
HSPA9	415.5
HSPA9	321.3
YWHAQ	932.6
DDX24	299.6
PPP2R1A	202.1
GSN	376.7
HK1	87.1
KDELR2	623.2
KDELR2	466
KDELR2	467.3
NPC2	735.7
DDX24	3.5
DYNLL1	1243.4
LITAF	244.5
SNORA41	1781
LITAF	155.3
PRKCSH	41.1
GOT2	166.4
LOC101929368	487
ACADVL	278.9
SKP1	578.7
MAPRE1	109.3
MAPRE1	365.5
OS9	269.9
SNORD32A	1294.8
RPL13AP5	3169.5
RPL7	6206.4
SKP1	2775.1
SKP1	83.7
ACTR1A	105
ACTR1A	71.9
CAPRIN1	68.2
CAPRIN1	597
SNORA70	52.4
SNORA70	2550.7
PPP1CC	791.6
ACTR2	234.6
ACTR2	816.6
ACTR2	557.5
PTP4A1	219.8
PTP4A1	120.6
PTP4A1	255.8
PTP4A1	241.5
ARF3	155.7
NACA	4244.2
GPX1	813.8
PGK1	247.2
PGK1	1421
SUMO3	74
SUMO3	459.7
RPS27	3723.9
TPP1	106
TPP1	365.6
GNB1	112.9
GNB1	159.9
GNB1	295.9
NUMA1	70.3
FTH1	3974.1
RAN	292.2
RAN	747.4
HNRNPC	215.7
CAPN1	95.9
MIR636	299.1
MIR636	1044.5
CALU	87.7
CALU	82.4
CALU	430.7
NFE2L1	280.5
NFE2L1	517.1
ARL6IP5	507.1
ARL6IP5	1334.5
DPYSL2	591.9
RPLP1	5647.3
CTNNA1	318.4
CTNNA1	563.8
CTSD	53.3
FAM120A	100.1
MAT2A	459.1
MAT2A	57.1
LAMC1	97.6
LAMC1	345.2
LOC100506248	2418.4
PTMA	1273
FAM120A	893.6
HNRNPK	630.3
BZW1	273.9
BZW1	655
SEPT2	376.1
ATF4	996.2
GNAS	3497.3
RPS15A	3618.5
ANXA5	925.9
STMN1	88
LRP1	29.4
LRP1	139.2
PSMB7	157.7
PEA15	256
PEA15	727.4
ECH1	68.9
ODC1	770.6
IQGAP1	958.4
XRCC6	370.2
ACO2	18
DAZAP2	593.7
SPARCL1	573.6
MCL1	31
MCL1	897.8
MCL1	539.6
HSPA1B	916.6
HSPA1L	442.2
ACTB	11234.6
SARS	143.1
TMBIM6	439
TMBIM6	958
LMAN2	94.1
HSPD1	1040.7
HSPD1	1973.1
ZYX	161.4
RPL12	3323.1
CIRBP	150.3
CIRBP	197
CCT7	94.9
PAFAH1B1	80.5
PSME1	215.4
PAFAH1B1	160.7
PAFAH1B1	126.2
RPS10	1606.5
ATP5O	526.6
RPS15	2350.1
PSMD8	148.2
LAMP2	289
TPI1	915.4
RPL29	1852.2
GSTP1	191.5
HYOU1	226.8
SNRPD2	499.4
PLOD1	99.2
ZNF207	568.1
ZNF207	562.4
PSMD2	322.3
SCD	138.8
SCD	992.5
RAP1B	976.1
RPS21	2590.3
MAP4	42.1
MAP4	97.6
BCAP31	437.8
CTSB	665.7
CTSB	1259.4
KARS	1183
EPRS	26.7
EPRS	265.7
EPRS	187.6
PRDX6	445.1
PRDX6	954.9
PPP1CA	68.9
SARAF	804.4
AHCYL1	127.3
AHCYL1	340.5
AHCYL1	738.3
IST1	210.2
GNB2	218.3
H2AFZ	373.7
NCOR1	110.4
NCOR1	76.2
NCOR1	113.7
NCOR1	187.1
SNORD38B	1445.2
FLNA	234.9
CNOT1	234.9
CNOT1	97.6
DHCR24	247.6
RAB11A	1225.9
RAB11A	267.3
EIF3F	0.6
PSAP	558.4
RNF114	117
RNF114	126.4
SNORA68	3753.8
STRAP	896.3
PSAP	1327.2
S100A10	3384.4
CCT8	662.4
MIR1292	128.5
MIR1292	167.9
PSMB1	409.7
CCT4	285.9
EPAS1	355.9
EPAS1	36.4
DNAJA1	201.3
DNAJA1	256.6
PSMD4	207.4
UQCRC2	129.5
CKB	63.1
RHOC	112.1
PGAM1	430
STAT1	468.1
SNORA21	2625.5
SSR1	256.1
SSR1	159.5
SSR1	1133.7
TRA2B	168.2
TRA2B	935.7
FKBP4	83.7
FKBP4	141
HDGF	220.6
PALLD	217.1
MGEA5	130
MGEA5	362.1
M6PR	35.2
M6PR	295.1
SEP15	1086.9
AHCY	134
HLA-E	337.9
HLA-E	503.5
PALLD	76.7
PALLD	149.8
RPLP2	108.5
SNORA52	3009.1
LOC101927137	346.3
TACC1	370.9
MIR1248	3011.7
PPM1G	26.1
KTN1	91.5
KTN1	660
TAGLN2	368.5
SRPRA	5.8
SRPRA	242.6
PHC2	351.3
BTG1	110.6
BTG1	460.7
KDELR1	109.6
LGALS3BP	720
SLC3A2	43.6
COX6A1	598.8
RPS23	4954.6
RAB14	167.3
RAB14	29.3
TMED10	239.7
VCL	58.4
VCL	424.3
DCTN2	170.1
RPS4X	3804.5
DEK	235.2
CALR	38.4
RPL8	2007.8
RPL5	2708.7
RERE	3.2
RERE	2.4
RERE	146.8
HSBP1	155.2
HSBP1	305.4
HMGN1	173.5
LOC101927733	999.2
SEC31A	1615.5
GLUD1	164.3
GLUD1	196.5
MLF2	130.5
SNORD54	1898.1
ARPC1A	384.7
CCND2	24.7
CCND2	28.6
CCND2	751.6
ATP6V0C	122.9
IMMT	314.6
SSRP1	73.5
SSRP1	67.5
SDCBP	1216.1
FUS	304.6
CLTA	179.7
SEPHS2	169.7
RPL31	151
RPL31	7682.8
UBA1	266.1
ABLIM1	232.3
ALDOA	1478.8
PPIB	2191.7
PPIB	1432.5
SERP1	462.1
SERP1	439.9
SERP1	363
TSPAN3	3982.7
TSPAN3	1203.9
ACTA2	377.4
PPT1	403.4
TAX1BP1	568.3
TAX1BP1	577.4
MDH1	609.4
PDHA1	123.6
PDHA1	151.1
GNAS	3475.3
ANXA6	70.8
CD59	314.2
CD59	265.7
CD59	472.4
SERPING1	498
PSME3	118.9
PSME3	49.4
HIF1A	1705.7
TRIM28	85.2
SNX17	47.5
IPO7	396
IPO7	412.1
IPO7	471.9
IPO7	205
ACTR3	705.5
RBM14-RBM4	103.7
CKAP4	189.9
CKAP4	461.3
AARS	326.8
TMEM189-UBE2V1	121.7
TMEM189-UBE2V1	171.4
TMEM189-UBE2V1	190.5
SSR4	650
CD9	799.8
PRDX2	36.8
HADHB	553.1
TXNIP	226.4
TXNIP	497.6
TXNIP	693.1
RPN1	548.5
ANXA1	2311.5
PAICS	236.3
PAICS	129.1
JUP	31.6
EIF1AX	101.2
EIF1AX	76.4
EIF1AX	193.2
EIF1AX	248.6
YWHAH	395.9
DSTN	407
DSTN	869.1
TAF7	199.6
EIF5B	640.3
EIF5B	140.4
EIF5B	204.6
EIF5B	190.4
CD99	220.6
CD99	670.1
LDHB	703.8
HNRNPH1	1687
BLCAP	157.3
RPLP0	4249.6
ADD3	302.2
HADH	143.4
HADH	101.2
PFKP	326.6
ANP32A	156.3
RAD23A	112.2
GNAI2	126.6
DUSP1	1230.6
TGM2	161.1
ANP32A	5.2
DUSP1	8
WTH3DI	3
RAD23A	222.6
WTH3DI	595.9
WTH3DI	46
RPS18	4263.2
PLD3	61.3
ANP32A	244.6
PSMF1	88
PSMF1	59.3
HNRNPA0	356.3
HNRNPA0	95.9
GOLGB1	122.1
GOLGB1	165.9
MYL9	41.5
CTTN	482.8
STOM	181.5
STOM	287.3
STOM	2.6
RCN1	464.2
LOC100996696	457.2
GTF2IP4	654.8
CYC1	113.2
PSMC2	150.5
PSMC2	827.5
MMP2	193.1
SF3B1	206.3
SF3B1	1092
SMARCC1	72.9
SMARCC1	58.1
SMARCC1	302.6
SMARCC1	94.2
SNU13	86
SNU13	158.6
TM9SF2	393.8
SYNGR2	148.1
PIP4K2B	160.3
PIP4K2B	40.2
SLC4A5	29.2
BCLAF1	48.1
BCLAF1	727.3
SON	69
SON	630.5
PXN	134.7
KPNA2	279.8
ATP6V1B2	199.3
TUBA1B	1619.8
CBX3	257
RBBP7	501.5
SDHA	291
RPS29	2859.4
DAP	283.9
ARF4	588.8
ARF4	1477.2
COPB2	596.3
USP9X	298
USP9X	448.2
BCLAF1	130.5
PFKL	112.7
NBPF20	1048.7
NBPF25P	495.6
LGALS1	1534.6
GPX4	358.7
THBS1	18.5
THBS1	137.4
THBS1	180.5
THBS1	360.3
CSE1L	183.4
CSE1L	446
TUFM	183.4
PSMA7	220.1
POLD2	41.7
CPE	1493.1
CPE	1354.3
PGD	4.8
COX8A	287.7
PGRMC1	83.1
PGRMC1	730.7
EIF5A	146
EIF5A	145.2
ITGB5	155.3
ITGB5	167.9
MGAT1	81.9
ACLY	146.1
ACLY	437
SRSF7	248.8
CDH1	19.4
CDH1	281
RPL36A-HNRNPH2	347.9
PJA2	238.8
COX7C	927
ECHS1	342.7
PLP2	161.8
HLA-DPB1	537.2
SSB	253.4
SSB	267
RAB5C	59.3
GPNMB	1128.2
EIF2S1	148.2
EIF2S1	80.2
EIF2S1	129.6
HAX1	116.1
NFE2L2	699.8
TIMP3	237.2
TIMP3	269.8
TIMP3	90
TIMP3	652.8
MBNL1	108.7
MBNL1	546.7
MBNL1	462.8
SNORD18C	7660.7
MFN2	54.9
RAB5C	72.9
NMT1	127.9
NMT1	3.7
NMT1	78.1
YBX3	1194.1
YBX3	280.6
IGFBP7	394.3
IGFBP7	966.4
PUM1	199.4
PUM1	395.7
PUM1	733.8
ARHGDIA	25.9
ARHGDIA	120.8
BHLHE40	178.1
BHLHE40	1121.5
ATP6V0E1	151.6
ATP6V0E1	875.4
NUDC	246.3
TERF2IP	212.8
TMX2	145.7
ARCN1	205.2
UBA2	530.9
FBXO7	237.4
GNAI3	112.3
GNAI3	502.5
GNAI3	94.4
CHD4	55.7
CHD4	201.2
CHD4	179.4
HTRA1	927.2
LRPAP1	119
ITPR3	43
ITPR3	105.7
ITPR3	143.5
PITPNA	122.2
PITPNA	9.3
PITPNA	70.6
IDH1	167
SEPW1	242.3
SLC7A5	103.8
AMD1	125.8
AMD1	168.3
PSMD1	206.7
PSMD1	372.7
CREG1	459.9
CSTB	424.7
PCNA	125.2
RRBP1	6.3
RRBP1	101.6
RRBP1	72.6
RRBP1	3.6
TNFAIP1	217.4
TNFAIP1	36.6
HDAC1	42.6
DDX3X	680.2
DDX3X	99.7
LGMN	223
PPP1R7	8.3
PPP1R7	135.9
PLS3	1490.1
ERP29	179.7
SNORD83B	4654.4
CTBP2	238
CTBP2	47.4
CTBP2	394.6
SNRNP70	192.1
RAD23B	395
RAD23B	293.4
SRRM1	40.9
SRRM1	426.6
NDUFB8	186.7
NDUFB8	233.8
ARIH2	71.5
ARIH2	44.7
ARIH2	90.6
ENO1	1075.9
PSMD13	99.2
PSMD13	70.6
ILK	313
BTG2	89.6
BTG2	221.4
CAPZA2	168.5
CAPZA2	575.7
SPCS2	303.6
SPCS2	965.5
DDX1	352.6
ATP1B1	339.2
ATP1B1	508.5
RAF1	153.5
LOC101927673	73.7
LOC101927673	10.2
SREBF2	10.7
SREBF2	22.6
SLC2A1	11.3
SLC2A1	409.4
PKM	795.8
PSMC4	48.3
CDIPT	202.7
RPS6	3706
BAG6	203.8
COX7A2L	391.1
SNORD73A	9066.9
RPS16	913.3
SYPL1	111.4
SYPL1	427.9
BGN	224.6
BGN	73.9
TARS	390.5
COPE	36.6
AF119897	54.6
TXNRD1	1162.4
PSMC3	40.4
NME1-NME2	723.8
NUDCD3	36.7
NUDCD3	308.7
RALY	12.2
AKR1B1	214.2
SRP9	716.6
PSMA5	213.7
FDPS	214.5
RAB5B	221.9
HNRNPAB	387.5
LOC101926921	325.1
LOC101926921	196.3
LOC101926921	175.2
ADRM1	202.7
OGDH	117.1
TRAK1	3.8
APEH	81.1
MKRN1	114.5
SDC1	42.1
SDC1	122.4
ARHGDIB	207.7
CYR61	950.9
SEC11A	1522.6
TOP2A	126.6
TOP2A	76.9
LOC101060363	4610.3
WSB1	251.5
WSB1	571.1
WSB1	766.6
MOB1A	71.2
MOB1A	132.5
MOB1A	52.7
PRNP	438.2
ANXA4	778.6
ANXA4	1058.1
EIF4A3	225.8
NDUFA5	95.3
ANP32B	126.2
ANP32B	514.3
SEPT11	307.8
SEPT11	41.3
NREP	64.9
NREP	178.1
SH3BGRL	209.5
SH3BGRL	846.1
ENO2	120.2
STK25	40.7
IFITM2	1657.5
PSMA2	143.1
PSMA2	464.5
MYL12B	1354.1
MYL12A	631
SMARCC2	94.2
SMARCC2	61.7
ATP5B	888.7
MIR6733	128.7
EMP1	319
EMP1	92
CCT6A	231.9
CCT6A	399.9
ETS2	136.6
ETS2	64.6
RARS	256
STAT6	226
STAT6	44.4
ARHGEF12	18.2
ARHGEF12	368.6
ARHGEF12	9.7
VAMP3	341.6
VAMP3	15.7
GTF3A	1011.8
SCP2	655.9
ENC1	30.3
ENC1	67
SNRPC	172.6
UBE2D2	256.1
UBE2D2	54.9
UBE2D2	201.4
ADIPOR2	176.4
GRHPR	134.7
GPX3	118.1
SLC9A3R1	141.5
FLOT2	139.1
YME1L1	304.1
YME1L1	563.5
BAZ2A	11.9
BAZ2A	67.9
BAZ2A	157.2
SF3A1	179.7
SF3A1	77.1
COPB1	1049.1
COPB1	532.8
CST3	152
TMEM109	55.1
IVNS1ABP	211.8
IVNS1ABP	137
OAZ2	207.4
OAZ2	326.2
ANXA7	590.1
ZFP36L2	1.6
ZFP36L2	501.2
ZFP36L2	3.9
CUL3	47.9
CUL3	406.7
CUL3	8.6
PLEC	28
PPP2CB	2.9
PPP2CB	547.3
HNRNPF	135.3
UBAP2L	43.3
UBAP2L	39.3
TPD52L2	149.4
CRTAP	122.2
CACYBP	330.3
CACYBP	30.6
NBR1	71.3
NBR1	307.9
DHX15	834
DHX15	350.9
UCHL1	646.7
PSMD3	109.6
ITGA5	280.1
CSNK2B	327
TRAP1	240.4
IGF2R	8.7
IGF2R	209.7
RBM5	224.9
RBM5	358.4
SGTA	12.2
PHGDH	264.7
TRAM1	2365.2
TRAM1	509
PSMB3	347.4
GRK2	7.1
GRK2	8.8
MGST3	359.3
PSMB2	291.4
COPS6	222.9
RPL36A-HNRNPH2	2153.3
PPP1CB	405.8
PPP1CB	520.6
PPP1CB	480.3
PLEKHB2	202.4
PLEKHB2	51.6
LRP10	170.7
HSD17B4	250.2
NAP1L4	146.7
GSS	34.6
SOX4	178.2
SOX4	514.6
SOX4	11.7
BAP1	96
WDR77	43.8
WDR77	124.1
IFI30	275.4
CUL4A	131.3
CUL4A	105.8
ALDH2	476.4
VIM	2519.7
SEPP1	651.2
CLDN4	7.8
RPL37A	9401.8
DPYSL3	89
DPYSL3	375.1
CAT	267.6
PTDSS1	196.2
TTC1	113.5
EIF4E	147.2
EIF4E	56.6
EIF4E	63.9
COL6A3	1402.9
GBF1	69.2
DDX23	17.8
COX6B1	445.9
ATP6AP2	74.2
ATP6AP2	866.9
ATP6AP2	295
CNN3	511.1
TIA1	309.5
TIA1	182.7
TIA1	223
TIA1	149.1
TIA1	111.2
RHEB	3
RHEB	3.3
RHEB	613.4
NPEPPS	333.9
NPEPPS	207.8
BUB3	172.3
BUB3	263.1
BUB3	332.1
RUVBL2	108.3
