X	GSM49603
MIR4640	194.2
RFC2	86.8
HSPA6	63.3
PAX8	265.8
GUCA1A	20.5
MIR5193	172.5
THRA	57.7
PTPN21	42.3
CCL5	150.1
CYP2E1	38.8
EPHB3	61
ESRRA	105.9
CYP2A6	96.8
GAS6	780.7
MMP14	365.4
TRADD	108.3
CHURC1-FNTB	36.3
PLD1	60.8
DTX2P1-UPK3BP1-PMS2P11	269.1
BAD	82.6
PRPF8	255.3
CAPNS1	423
RPL35	1453.9
MIR6805	5158.7
EIF4G2	3626.3
EIF3D	265.8
PARK7	1349.8
SRP14	1207.3
GDI2	310.7
GDI2	848.7
RPL11	3147.6
ARF3	195.3
RPL21P28	2362.1
RPL24	2956.3
HNRNPC	487.7
SEPT2	1972.2
HNRNPA1P10	3348.6
RPS27A	3911.1
LOC100508408	4139
FAU	2230.7
TARDBP	502.5
CFL1	2383.3
RPL18	3495.3
EIF3F	1128.3
RPS5	2202.2
RPL27	4504.8
RPL34	3060.4
NARS	538.9
STARD7	258.4
RPL19	2784.1
SLC25A3	1330.4
SNORD35B	6316.7
RPL9	3239.5
MIR5047	2287.3
RPL6	2254.8
CTDNEP1	60.3
RPL10A	848.1
CBX3	827.1
RPL17-C18orf32	4308.7
PSMB2	593.4
KHDRBS1	760.3
ATP6V1G2-DDX39B	899.3
RTCB	344.1
ERH	760.2
GATC	343.3
ABCF1	156
DAD1	424.9
YY1	748.3
JTB	834.4
KAT7	117.5
ZNF146	511
SART1	106.1
ILF2	388.4
SPAG7	190.3
ZPR1	57.7
TAF10	330.6
C1D	135.7
NONO	1088.7
LOC101929240	401.5
RHOA	1431.9
RNPS1	286.3
RPS24	4367.2
RPL30	3735.2
NPM1	2765.8
HSP90AB1	1462.1
MIR3620	544.9
IK	127.2
SNX3	636.7
CANX	1166.6
SART3	89.3
CNPPD1	64.8
SMNDC1	189.4
HNRNPM	571.7
HNRNPD	402.3
RPL14	1282.7
GUK1	178
KXD1	200.8
OAZ1	1921.7
ATP6V0B	314.1
KARS	496
H3F3AP4	2478.4
RPS6	3180.8
RPS7	2109.8
USP22	444.1
C11orf58	675.2
TCEB2	549.1
COX4I1	707.5
TMED2	1331.3
NBEAL1	4304.4
SNORD18C	2627.6
FNTA	694.5
RPS25	2795.8
RPL37	5206.6
HINT1	910.2
EEF2	2063.1
RPS10	4330.2
ATP6V0E1	738.8
HNRNPK	809.7
ANAPC5	516.8
SNORD73A	3522.3
HNRNPU	369.5
HNRNPU	1007.1
EIF3A	351.8
EIF3A	72.5
EIF3A	101.9
MIR3652	198.9
MIR3652	1833.7
MSN	909.6
ACTN4	234.5
APP	985.8
PRKAR1A	1078.7
PRKAR1A	170.6
PRKAR1A	349.7
DSP	304.8
RAD21	198.7
RAD21	420.8
WDR1	416
NCL	807
WDR1	304.9
AP2B1	114.1
AP2M1	433.2
CLTC	1555.3
AP2B1	150.1
MLEC	58.7
MLEC	213.4
LASP1	586.6
SF3B2	137.9
TMEM59	705.6
CSRP1	599.7
CALM3	165.9
CALM3	89.1
SNHG4	723.2
CAP1	1132.4
SNHG4	765.1
PTGES3	1378
WARS	239.1
WARS	393.4
SETSIP	664.7
SETSIP	897.1
NDRG1	563.7
UBB	3420.7
PFN1	823.4
PTPRF	162.4
PTPRF	572
PTPRF	119.3
YWHAZ	1057.4
YWHAZ	649.5
YWHAZ	932.8
YWHAZ	640.3
SOD1	777.7
HDLBP	277.7
MARCKSL1	271.1
GABARAP	572.5
NUCB1	114.5
EIF3CL	475.4
GLUL	158.5
NUCB1	182.4
LDHA	2602
SNORD96A	2701
SSR2	756
CALM3	489.9
P4HB	1665.1
CALM3	1380.8
P4HB	509
SLC25A5	616.6
PHB	178.1
PHB	40.6
S100A11	530.7
CTSA	182.8
TOMM20	799.4
CD63	1911
DNAJB1	122.5
SPARC	3514.6
DNAJB1	163.3
UBE2D3	342.9
UBE2D3	525.9
UBE2D3	217.4
XBP1	232
SPTBN1	78
SPTBN1	310
LAPTM4A	1858.2
RPL32	3042.2
CD81	989.5
UBE2L3	61.8
PTTG1IP	1431.1
GRN	408.9
HMGB1	334.4
HMGB1	1249.8
GLO1	478.2
UBE2L3	258.3
UBE2L3	152.8
UBE2L3	73.2
SRSF11	109.9
SRSF11	648.4
SF3B3	133.2
SF3B3	98.4
MIR3654	2543.5
HSPA9	83.1
HSPA9	421
HSPA9	250
YWHAQ	1255.3
DDX24	275.4
PPP2R1A	274.7
GSN	788.9
HK1	130.6
KDELR2	685.7
KDELR2	355.1
KDELR2	738.7
NPC2	771.3
DDX24	3.7
DYNLL1	1284.8
LITAF	306.6
SNORA41	1845.8
LITAF	134.5
PRKCSH	122.3
GOT2	171.5
LOC101929368	816.1
ACADVL	328.4
SKP1	501.8
MAPRE1	100
MAPRE1	436.9
OS9	561.3
SNORD32A	1114
RPL13AP5	5351.8
RPL7	7871.9
SKP1	2406.2
SKP1	61.9
ACTR1A	101.5
ACTR1A	112.4
CAPRIN1	141.2
CAPRIN1	747.3
SNORA70	60.8
SNORA70	2708.1
PPP1CC	744.7
ACTR2	206.7
ACTR2	696.7
ACTR2	515.3
PTP4A1	103.4
PTP4A1	115.2
PTP4A1	215.2
PTP4A1	174.2
ARF3	160.3
NACA	2971.7
GPX1	807.9
PGK1	194
PGK1	826.8
SUMO3	145.1
SUMO3	567.6
RPS27	4707.1
TPP1	176.5
TPP1	384.3
GNB1	306.7
GNB1	298.4
GNB1	769.2
NUMA1	165.3
FTH1	2661.2
RAN	400.4
RAN	898.8
HNRNPC	327.4
CAPN1	85.5
MIR636	326.9
MIR636	984.7
CALU	163.1
CALU	160.5
CALU	887.3
NFE2L1	305.2
NFE2L1	574.7
ARL6IP5	279.7
ARL6IP5	825
DPYSL2	1017
RPLP1	4251.9
