X	GSM49577
MIR4640	535.2
RFC2	59.3
HSPA6	58.1
PAX8	382.4
GUCA1A	32.3
MIR5193	164
THRA	68.3
PTPN21	25.4
CCL5	3.8
CYP2E1	39.5
EPHB3	76.2
ESRRA	90.6
CYP2A6	112.3
GAS6	1363
MMP14	363.6
TRADD	125.7
CHURC1-FNTB	57.2
PLD1	65.6
DTX2P1-UPK3BP1-PMS2P11	278.9
BAD	31
PRPF8	418.7
CAPNS1	155.8
RPL35	1261.6
MIR6805	4168.2
EIF4G2	2746.8
EIF3D	278.4
PARK7	760.3
SRP14	1167
GDI2	397.8
GDI2	730.8
RPL11	4073.4
ARF3	200.6
RPL21P28	4435.3
RPL24	5653.9
HNRNPC	330
SEPT2	1387.3
HNRNPA1P10	3782.7
RPS27A	6053.4
LOC100508408	4924.9
FAU	2021.6
TARDBP	320.5
CFL1	928.4
RPL18	2585.1
EIF3F	1107
RPS5	1100.6
RPL27	5051.6
RPL34	7814.8
NARS	446.9
STARD7	209.4
RPL19	4539
SLC25A3	1437.1
SNORD35B	8023.5
RPL9	5700.5
MIR5047	2120.9
RPL6	4816.7
CTDNEP1	87.4
RPL10A	1657.1
CBX3	893.7
RPL17-C18orf32	6584.3
PSMB2	311.6
KHDRBS1	361.4
ATP6V1G2-DDX39B	436.6
RTCB	239.5
ERH	468.6
GATC	244.6
ABCF1	158.4
DAD1	209
YY1	586.4
JTB	919.3
KAT7	131.5
ZNF146	260
SART1	27.7
ILF2	284.2
SPAG7	370.5
ZPR1	88.9
TAF10	237.4
C1D	36.8
NONO	670.4
LOC101929240	390.5
RHOA	1096.8
RNPS1	144.2
RPS24	8480.4
RPL30	6570.2
NPM1	2568.8
HSP90AB1	1573.1
MIR3620	265.1
IK	158.5
SNX3	537
CANX	1478.4
SART3	82.4
CNPPD1	56
SMNDC1	114.3
HNRNPM	305.5
HNRNPD	183.8
RPL14	2223.2
GUK1	95.8
KXD1	130.1
OAZ1	802.5
ATP6V0B	153.6
KARS	306.8
H3F3AP4	2229.5
RPS6	5762.8
RPS7	2779.9
USP22	360.7
C11orf58	426
TCEB2	324.8
COX4I1	854.4
TMED2	1373.2
NBEAL1	6142.7
SNORD18C	4577.9
FNTA	679.2
RPS25	2782.9
RPL37	9344.5
HINT1	655.6
EEF2	1607.7
RPS10	5311
ATP6V0E1	543.2
HNRNPK	480
ANAPC5	459.3
SNORD73A	6394.4
HNRNPU	380.5
HNRNPU	663.5
EIF3A	348.4
EIF3A	191.7
EIF3A	151.5
MIR3652	276.3
MIR3652	1606.6
MSN	630.4
ACTN4	156.9
APP	572.2
PRKAR1A	867.9
PRKAR1A	215.3
PRKAR1A	347.4
DSP	856.6
RAD21	214.6
RAD21	413.8
WDR1	353.9
NCL	433.6
WDR1	173.2
AP2B1	166.5
AP2M1	262.4
CLTC	1313.7
AP2B1	60.4
MLEC	95.4
MLEC	370.5
LASP1	230.4
SF3B2	10.5
TMEM59	511.5
CSRP1	600.8
CALM3	30.8
CALM3	14.5
SNHG4	834.2
CAP1	419.8
SNHG4	504.1
PTGES3	1115.6
WARS	20.9
WARS	172.9
SETSIP	603.7
SETSIP	624.2
NDRG1	465.2
UBB	4345.6
PFN1	433.1
PTPRF	170.2
PTPRF	595.2
PTPRF	151.2
YWHAZ	1090.6
YWHAZ	507.6
YWHAZ	951.2
YWHAZ	923.6
SOD1	461.8
HDLBP	283.7
MARCKSL1	137.6
GABARAP	435.4
NUCB1	33.3
EIF3CL	465.9
GLUL	225.8
NUCB1	70.7
LDHA	1924.2
SNORD96A	2991
SSR2	829.4
CALM3	341.5
P4HB	866
CALM3	559.1
P4HB	225
SLC25A5	332.3
PHB	105.3
PHB	7.1
S100A11	230.1
CTSA	85
TOMM20	1488.7
CD63	1216.6
DNAJB1	69.5
SPARC	3301.3
DNAJB1	168.6
UBE2D3	287.3
UBE2D3	293.7
UBE2D3	209.4
XBP1	268.9
SPTBN1	20.2
SPTBN1	291.3
LAPTM4A	2410.6
RPL32	4865.8
CD81	401.9
UBE2L3	67.7
PTTG1IP	1558.2
GRN	272.9
HMGB1	356.7
HMGB1	1253.1
GLO1	221.8
UBE2L3	319.6
UBE2L3	131.7
UBE2L3	54.9
SRSF11	39.2
SRSF11	530.6
SF3B3	38.3
SF3B3	67.6
MIR3654	2977.1
HSPA9	31.3
HSPA9	402.3
HSPA9	232.3
YWHAQ	1038.5
DDX24	322.1
PPP2R1A	197
GSN	858.7
HK1	45.4
KDELR2	419.9
KDELR2	339.1
KDELR2	538.6
NPC2	908.9
DDX24	49.6
DYNLL1	1167.5
LITAF	307.7
SNORA41	3628.7
LITAF	178.2
PRKCSH	5.6
GOT2	159.6
LOC101929368	577.1
ACADVL	194
SKP1	465.4
MAPRE1	69.5
MAPRE1	521.1
OS9	545.8
SNORD32A	1484.1
RPL13AP5	4715.8
RPL7	13692.2
SKP1	2209.4
SKP1	78.5
ACTR1A	95.4
ACTR1A	46.6
CAPRIN1	83.2
CAPRIN1	589.1
SNORA70	43.5
SNORA70	2926.4
PPP1CC	1025.9
ACTR2	133.9
ACTR2	514.7
ACTR2	390.1
PTP4A1	139.1
PTP4A1	127.8
PTP4A1	281.4
PTP4A1	146.6
ARF3	141.2
NACA	5759.3
GPX1	388.9
PGK1	174.9
PGK1	641.4
SUMO3	73.8
SUMO3	390.2
RPS27	9232.3
TPP1	165.9
TPP1	327.1
GNB1	183.5
GNB1	235.2
GNB1	321.5
NUMA1	133.9
FTH1	2120.6
RAN	349.1
RAN	786.5
HNRNPC	174.3
CAPN1	79.2
MIR636	193.9
MIR636	853.4
CALU	178.7
CALU	145.4
CALU	614.3
NFE2L1	195.2
NFE2L1	407.1
ARL6IP5	428
ARL6IP5	706.2
DPYSL2	1137.3
RPLP1	7532.3
CTNNA1	316.3
CTNNA1	475.2
CTSD	76.9
FAM120A	139.8
MAT2A	440.1
MAT2A	54.2
LAMC1	161.5
LAMC1	320
LOC100506248	1829.3
PTMA	865.2
FAM120A	1000.3
HNRNPK	390
BZW1	265.2
BZW1	365.4
SEPT2	520.9
ATF4	940.6
GNAS	2193.5
RPS15A	5935.2
ANXA5	597.9
STMN1	105.3
LRP1	17.9
LRP1	149.9
PSMB7	198
PEA15	178.3
PEA15	668.3
ECH1	119
ODC1	632
IQGAP1	499.5
XRCC6	537.8
ACO2	142.1
DAZAP2	766.5
SPARCL1	2199.9
MCL1	5.8
MCL1	1091
MCL1	628.3
HSPA1B	447.9
HSPA1L	320.2
ACTB	9646.6
SARS	228.4
TMBIM6	488.6
TMBIM6	1021.1
LMAN2	120.3
HSPD1	1369.8
HSPD1	1791.2
ZYX	174.4
RPL12	6386
CIRBP	114.6
CIRBP	207.4
CCT7	42.2
PAFAH1B1	222.5
PSME1	186.7
PAFAH1B1	132
PAFAH1B1	245.1
RPS10	4165.9
ATP5O	726.4
RPS15	2746.5
PSMD8	99.4
LAMP2	202.5
TPI1	420.7
RPL29	1785.3
GSTP1	208.1
HYOU1	199.8
SNRPD2	727.4
PLOD1	98.7
ZNF207	442.3
ZNF207	458
PSMD2	280.7
SCD	11.5
SCD	27.9
RAP1B	767.4
RPS21	5022.7
MAP4	13
MAP4	26.4
BCAP31	146.8
CTSB	355.9
CTSB	511.5
KARS	942.8
EPRS	43.4
EPRS	231.7
EPRS	232.2
PRDX6	455
PRDX6	589.1
PPP1CA	5.9
SARAF	1031
AHCYL1	100.5
AHCYL1	163.4
AHCYL1	601.1
IST1	242.1
GNB2	138.4
H2AFZ	201.8
NCOR1	94.4
NCOR1	24.3
NCOR1	105.9
NCOR1	192.3
SNORD38B	1749.4
FLNA	205.6
CNOT1	373.6
CNOT1	119.7
DHCR24	215
RAB11A	591.2
RAB11A	142.6
EIF3F	4.6
PSAP	568.7
RNF114	51.3
RNF114	162.3
SNORA68	5418.4
STRAP	694.7
PSAP	979
S100A10	5340.1
CCT8	674
MIR1292	150.9
MIR1292	202.7
PSMB1	502.3
CCT4	337.1
EPAS1	434.2
EPAS1	49
DNAJA1	318.8
DNAJA1	344.9
PSMD4	218.3
UQCRC2	224.5
CKB	44
RHOC	169.4
PGAM1	422.5
STAT1	390.3
