X	GSM49591
MIR4640	390.7
RFC2	58.5
HSPA6	69.4
PAX8	348.6
GUCA1A	4.3
MIR5193	118.8
THRA	46.6
PTPN21	9.2
CCL5	44.7
CYP2E1	17.6
EPHB3	49.7
ESRRA	126.4
CYP2A6	70.1
GAS6	312.1
MMP14	193.4
TRADD	113
CHURC1-FNTB	18
PLD1	44.3
DTX2P1-UPK3BP1-PMS2P11	476.1
BAD	79.3
PRPF8	300
CAPNS1	323.1
RPL35	1418.6
MIR6805	3129.1
EIF4G2	3084.7
EIF3D	399.8
PARK7	1667.6
SRP14	1174.1
GDI2	349.6
GDI2	757.9
RPL11	3500.1
ARF3	334.8
RPL21P28	2219.9
RPL24	3523.1
HNRNPC	490
SEPT2	1586.4
HNRNPA1P10	3536.5
RPS27A	4241.9
LOC100508408	4773.4
FAU	2388.9
TARDBP	358.4
CFL1	1743.8
RPL18	2731.6
EIF3F	1218.9
RPS5	1271.5
RPL27	3983.5
RPL34	5515
NARS	613.5
STARD7	214.6
RPL19	3028.8
SLC25A3	1343
SNORD35B	6050.3
RPL9	4408.7
MIR5047	2070.2
RPL6	2450.5
CTDNEP1	126
RPL10A	894.1
CBX3	684.2
RPL17-C18orf32	3250.4
PSMB2	517.9
KHDRBS1	462.4
ATP6V1G2-DDX39B	604.2
RTCB	221.1
ERH	434.7
GATC	315.6
ABCF1	184.1
DAD1	216.4
YY1	409.7
JTB	692.2
KAT7	156.7
ZNF146	258.6
SART1	77.4
ILF2	196
SPAG7	217.1
ZPR1	84.2
TAF10	401.4
C1D	79.1
NONO	711
LOC101929240	347.4
RHOA	884.8
RNPS1	239.4
RPS24	4590.9
RPL30	3538
NPM1	2721.7
HSP90AB1	1480.4
MIR3620	621.5
IK	175.7
SNX3	671.2
CANX	2250
SART3	88.4
CNPPD1	64.2
SMNDC1	211.3
HNRNPM	278
HNRNPD	285.8
RPL14	1690.5
GUK1	144.5
KXD1	131
OAZ1	1441.8
ATP6V0B	316.3
KARS	641.1
H3F3AP4	1657
RPS6	4714.6
RPS7	2130.8
USP22	462.8
C11orf58	967.3
TCEB2	605.1
COX4I1	1035.8
TMED2	1046.6
NBEAL1	3904.9
SNORD18C	2634.8
FNTA	584.3
RPS25	3213.8
RPL37	6442.2
HINT1	965.9
EEF2	1387.6
RPS10	3225.8
ATP6V0E1	1167
HNRNPK	649
ANAPC5	415.4
SNORD73A	4292.3
HNRNPU	329.9
HNRNPU	757.3
EIF3A	437.2
EIF3A	128.6
EIF3A	68.9
MIR3652	246.3
MIR3652	1861.1
MSN	796.4
ACTN4	106.6
APP	481
PRKAR1A	1164.8
PRKAR1A	141.2
PRKAR1A	361.5
DSP	671
RAD21	140.1
RAD21	417.1
WDR1	384
NCL	626.2
WDR1	218.3
AP2B1	111.8
AP2M1	382.6
CLTC	1562.7
AP2B1	124.3
MLEC	63.8
MLEC	335
LASP1	388.6
SF3B2	183.8
TMEM59	842.6
CSRP1	451.4
CALM3	57.7
