X	GSM49575
MIR4640	1003.9
RFC2	10.6
HSPA6	59.1
PAX8	387.9
GUCA1A	5.3
MIR5193	181.9
THRA	97.5
PTPN21	10.1
CCL5	48.7
CYP2E1	54.1
EPHB3	62
ESRRA	234.8
CYP2A6	160.2
GAS6	839.3
MMP14	268.4
TRADD	103.8
CHURC1-FNTB	5.6
PLD1	35.7
DTX2P1-UPK3BP1-PMS2P11	310.3
BAD	115.8
PRPF8	236.7
CAPNS1	366.5
RPL35	680.2
MIR6805	3244.3
EIF4G2	3298.5
EIF3D	179.3
PARK7	638.8
SRP14	683.7
GDI2	125.4
GDI2	443.5
RPL11	1053.2
ARF3	309.1
RPL21P28	1582.4
RPL24	2258.4
HNRNPC	237.4
SEPT2	1525.7
HNRNPA1P10	2468.8
RPS27A	2293.9
LOC100508408	4309.6
FAU	3207.6
TARDBP	403.3
CFL1	2344.2
RPL18	2687.1
EIF3F	710.3
RPS5	807.8
RPL27	2509.9
RPL34	2896.7
NARS	571.3
STARD7	229
RPL19	2811.9
SLC25A3	730.6
SNORD35B	4454.6
RPL9	2557.6
MIR5047	1823.4
RPL6	1910.5
CTDNEP1	195.1
RPL10A	408.2
CBX3	963.5
RPL17-C18orf32	1881.9
PSMB2	185.9
KHDRBS1	309.8
ATP6V1G2-DDX39B	1046.9
RTCB	107.1
ERH	488.2
GATC	167.1
ABCF1	131.9
DAD1	136.8
YY1	399.9
JTB	747.6
KAT7	171.5
ZNF146	424.7
SART1	140.2
ILF2	213.7
SPAG7	259.4
ZPR1	127.7
TAF10	693.4
C1D	46.2
NONO	813.4
LOC101929240	372.7
RHOA	639.3
RNPS1	351.5
RPS24	5441.9
RPL30	5183.6
NPM1	2530.7
HSP90AB1	1410.8
MIR3620	663.4
IK	127
SNX3	471.1
CANX	2672.6
SART3	101.5
CNPPD1	74.6
SMNDC1	107
HNRNPM	337.8
HNRNPD	227.7
RPL14	1541.2
GUK1	151.3
KXD1	242
OAZ1	1519.7
ATP6V0B	296.2
KARS	225.1
H3F3AP4	3113.3
RPS6	2839.6
RPS7	1848.7
USP22	520.7
C11orf58	517.7
TCEB2	539.1
COX4I1	699.6
TMED2	1004.7
NBEAL1	2671
SNORD18C	1990.6
FNTA	681.1
RPS25	2415.6
RPL37	6383.3
HINT1	512.2
EEF2	1135.6
RPS10	4458.9
ATP6V0E1	234
HNRNPK	552
ANAPC5	592.8
SNORD73A	1066.8
HNRNPU	256.2
HNRNPU	756.9
EIF3A	377.1
EIF3A	67.4
EIF3A	171.1
MIR3652	217.6
MIR3652	3697.2
MSN	1147.1
ACTN4	281.3
APP	349.4
PRKAR1A	859.5
PRKAR1A	52.6
PRKAR1A	134.1
DSP	1126.2
RAD21	93.8
RAD21	370.9
WDR1	375.2
NCL	718.7
WDR1	136.8
AP2B1	114.4
AP2M1	439.8
CLTC	873.9
AP2B1	61.6
MLEC	62.1
MLEC	322.4
LASP1	360.6
SF3B2	185.8
TMEM59	359.7
CSRP1	346.6
CALM3	119.4
CALM3	89.1
SNHG4	433.2
CAP1	343.2
SNHG4	375.8
PTGES3	754.1
WARS	107.1
WARS	167.9
SETSIP	741.4
SETSIP	476.5
NDRG1	1593.2
UBB	2380.1
PFN1	547
PTPRF	260.1
PTPRF	860.7
PTPRF	149.1
YWHAZ	572
YWHAZ	745.8
YWHAZ	914.7
YWHAZ	280.4
SOD1	534.4
HDLBP	303.4
MARCKSL1	116.6
GABARAP	270.2
NUCB1	56.4
EIF3CL	758
GLUL	11.8
NUCB1	252.4
LDHA	3965.3
SNORD96A	1355.2
SSR2	904.4
CALM3	298.8
P4HB	2119.3
CALM3	520.9
P4HB	327.7
SLC25A5	215.2
PHB	54.8
PHB	68
S100A11	1059.3
CTSA	154.4
TOMM20	758.9
CD63	1839.9
DNAJB1	68.6
SPARC	841
DNAJB1	201.2
UBE2D3	261.3
UBE2D3	186
UBE2D3	80
XBP1	473.7
SPTBN1	3.3
SPTBN1	103.7
LAPTM4A	812.5
RPL32	3279.9
CD81	825.2
UBE2L3	57
PTTG1IP	3626
GRN	227.5
HMGB1	178.2
HMGB1	1198.1
GLO1	393.3
UBE2L3	135.8
UBE2L3	70.3
UBE2L3	90.1
SRSF11	57.5
SRSF11	283.1
SF3B3	47.6
SF3B3	128.4
MIR3654	2250.6
HSPA9	94.1
HSPA9	533.1
HSPA9	152.7
YWHAQ	493.5
DDX24	235.5
PPP2R1A	256.9
GSN	471.3
HK1	252.5
KDELR2	512
KDELR2	438.5
KDELR2	451.9
NPC2	710.6
DDX24	5.5
DYNLL1	662
LITAF	322.4
SNORA41	1493.4
LITAF	140.6
PRKCSH	139.9
GOT2	205.2
LOC101929368	729.2
ACADVL	322.9
SKP1	811.6
MAPRE1	41.3
MAPRE1	554.2
OS9	513.6
SNORD32A	1330.2
RPL13AP5	3895.3
RPL7	3690.9
SKP1	1456.2
SKP1	121.1
ACTR1A	123.7
ACTR1A	161.7
CAPRIN1	54.4
CAPRIN1	131.1
SNORA70	51.7
SNORA70	1852.8
PPP1CC	636.5
ACTR2	48.9
ACTR2	300.2
ACTR2	123.7
PTP4A1	118.4
PTP4A1	99.1
PTP4A1	195.1
PTP4A1	192.9
ARF3	111.7
NACA	2300.1
GPX1	917.4
PGK1	29.7
PGK1	401.4
SUMO3	30
SUMO3	448.2
RPS27	4147.9
TPP1	242.1
TPP1	405.7
GNB1	109.4
GNB1	245.5
GNB1	854.6
NUMA1	303.1
FTH1	1994.5
RAN	197.5
