X	GSM49598
MIR4640	596.2
RFC2	56.8
HSPA6	42
PAX8	338.8
GUCA1A	20.2
MIR5193	114.4
THRA	45.9
PTPN21	21
CCL5	18.1
CYP2E1	35.1
EPHB3	47.7
ESRRA	127.5
CYP2A6	84.3
GAS6	747.8
MMP14	298
TRADD	109.9
CHURC1-FNTB	32.9
PLD1	33
DTX2P1-UPK3BP1-PMS2P11	190.2
BAD	78
PRPF8	281.2
CAPNS1	319.1
RPL35	1473.9
MIR6805	6320
EIF4G2	2471.3
EIF3D	318
PARK7	1121.8
SRP14	990.7
GDI2	263.3
GDI2	699.2
RPL11	3646.4
ARF3	216.7
RPL21P28	4153.5
RPL24	4295.8
HNRNPC	530.9
SEPT2	1461.9
HNRNPA1P10	4478.3
RPS27A	4639.8
LOC100508408	3611.4
FAU	2988
TARDBP	477.3
CFL1	2050
RPL18	4650.1
EIF3F	1111.7
RPS5	2916.1
RPL27	5169.2
RPL34	5291.6
NARS	502.1
STARD7	133.2
RPL19	3914.4
SLC25A3	1301.6
SNORD35B	8599.4
RPL9	4342.2
MIR5047	1670.1
RPL6	3509.8
CTDNEP1	75.3
RPL10A	1640.8
CBX3	789.1
RPL17-C18orf32	4210.2
PSMB2	352.4
KHDRBS1	615.2
ATP6V1G2-DDX39B	1227.1
RTCB	222
ERH	722.7
GATC	346.2
ABCF1	219.3
DAD1	484.9
YY1	686
JTB	1273.2
KAT7	143.8
ZNF146	422.1
SART1	107.8
ILF2	344.6
SPAG7	224.5
ZPR1	77
TAF10	277.4
C1D	85.3
NONO	1147.7
LOC101929240	344.2
RHOA	822.5
RNPS1	226.4
RPS24	6213.1
RPL30	5533.6
NPM1	2425.9
HSP90AB1	2000.2
MIR3620	1175.9
IK	152.5
SNX3	679.7
CANX	1672.5
SART3	101.8
CNPPD1	64.4
SMNDC1	234.4
HNRNPM	428.7
HNRNPD	280.2
RPL14	2797.5
GUK1	193.2
KXD1	191.2
OAZ1	1693.2
ATP6V0B	197.1
KARS	423
H3F3AP4	2258.5
RPS6	4350.8
RPS7	3304.6
USP22	448.4
C11orf58	462.9
TCEB2	581.1
COX4I1	843.6
TMED2	1496.9
NBEAL1	6771.3
SNORD18C	3816.7
FNTA	851.8
RPS25	2946.3
RPL37	7888.4
HINT1	680.5
EEF2	2510.7
RPS10	4849.3
