X	GSM49574
MIR4640	554.3
RFC2	31
HSPA6	86.1
PAX8	430
GUCA1A	32.8
MIR5193	175.4
THRA	68.3
PTPN21	17.1
CCL5	27.6
CYP2E1	45.2
EPHB3	42.3
ESRRA	145.8
CYP2A6	100.8
GAS6	523.4
MMP14	206.4
TRADD	112.5
CHURC1-FNTB	54.4
PLD1	51.2
DTX2P1-UPK3BP1-PMS2P11	574.2
BAD	60.4
PRPF8	301.7
CAPNS1	297
RPL35	1503.2
MIR6805	3785.3
EIF4G2	2609.2
EIF3D	252.4
PARK7	1038.4
SRP14	803.2
GDI2	428.2
GDI2	599.2
RPL11	4615.2
ARF3	254.8
RPL21P28	3457
RPL24	3509.1
HNRNPC	424.9
SEPT2	1202.5
HNRNPA1P10	3632.1
RPS27A	4889.6
LOC100508408	3960.3
FAU	2394.4
TARDBP	293.1
CFL1	1393.5
RPL18	3478.8
EIF3F	842.8
RPS5	2085.8
RPL27	3860.1
RPL34	4938.7
NARS	414.6
STARD7	205.7
RPL19	3113.3
SLC25A3	1208.4
SNORD35B	6845
RPL9	4249.3
MIR5047	2026.2
RPL6	2326.6
CTDNEP1	207.1
RPL10A	1724.8
CBX3	439.1
RPL17-C18orf32	4039.5
PSMB2	385.5
KHDRBS1	456.5
ATP6V1G2-DDX39B	667.9
RTCB	252.6
ERH	576.5
GATC	273.5
ABCF1	168.9
DAD1	318.7
YY1	445.5
JTB	730.1
KAT7	152.9
ZNF146	294.9
SART1	96
ILF2	275.8
SPAG7	267.1
ZPR1	84.9
TAF10	278
C1D	161.5
NONO	901.7
LOC101929240	337.2
RHOA	905.4
RNPS1	252
RPS24	5348.6
RPL30	4387.5
NPM1	1861.4
HSP90AB1	1609.9
MIR3620	649.8
IK	201.7
SNX3	316.5
CANX	1882.9
SART3	70.3
CNPPD1	20.2
SMNDC1	144.9
HNRNPM	543.6
HNRNPD	302.4
RPL14	1562.8
GUK1	119.5
KXD1	160.5
OAZ1	931
ATP6V0B	253.3
KARS	393.5
H3F3AP4	1865.6
RPS6	4761.1
RPS7	2065.3
USP22	468.9
C11orf58	626.4
TCEB2	373.5
COX4I1	542.5
TMED2	885.1
NBEAL1	4394.8
SNORD18C	2100.5
FNTA	500.6
RPS25	2594.5
RPL37	4987.1
HINT1	756.1
EEF2	1416.8
RPS10	4035.9
ATP6V0E1	528.6
HNRNPK	692.8
ANAPC5	453.3
SNORD73A	4808.6
HNRNPU	328.6
HNRNPU	862.3
EIF3A	452.3
EIF3A	141.7
EIF3A	111.1
MIR3652	433.7
MIR3652	1831.1
MSN	658.7
ACTN4	73.4
APP	551.3
PRKAR1A	1144.3
PRKAR1A	248.2
PRKAR1A	451.2
DSP	819.4
RAD21	219.3
RAD21	280.2
WDR1	574
NCL	716
WDR1	470.1
AP2B1	79.5
AP2M1	482.5
CLTC	874.8
AP2B1	195.1
MLEC	19.5
MLEC	358.2
LASP1	316.1
SF3B2	98.7
TMEM59	754.6
CSRP1	1355
CALM3	61.3
CALM3	93.2
SNHG4	731.1
CAP1	630.7
SNHG4	617
PTGES3	1001.1
WARS	263.4
WARS	304.5
SETSIP	612.7
SETSIP	659.4
NDRG1	777.4
UBB	4304
PFN1	877
PTPRF	317.8
PTPRF	1146.1
PTPRF	307.5
YWHAZ	1020.8
YWHAZ	513.4
YWHAZ	839
YWHAZ	737.2
SOD1	723.5
HDLBP	275.4
MARCKSL1	184.1
GABARAP	592.1
NUCB1	87.5
EIF3CL	599.2
GLUL	131.9
NUCB1	135.8
LDHA	2912
SNORD96A	3553.5
SSR2	744.4
CALM3	107
P4HB	1738.8
CALM3	317.7
P4HB	449.2
SLC25A5	413.1
PHB	119.5
PHB	43
S100A11	209.7
CTSA	112.7
TOMM20	837.1
CD63	1212.4
DNAJB1	266.2
SPARC	640.6
DNAJB1	426.2
UBE2D3	480.3
UBE2D3	767.2
UBE2D3	535.7
XBP1	517.2
SPTBN1	65.2
SPTBN1	272.2
LAPTM4A	1348.1
RPL32	4187
CD81	969.3
UBE2L3	74.2
PTTG1IP	1043.1
GRN	338.7
HMGB1	328.2
HMGB1	1200.9
GLO1	191.2
UBE2L3	417.2
UBE2L3	148.9
UBE2L3	76.1
SRSF11	79.2
SRSF11	458.9
SF3B3	107.7
SF3B3	111.1
MIR3654	2790.5
HSPA9	85.2
HSPA9	491.6
HSPA9	263.2
YWHAQ	998.6
DDX24	281.7
PPP2R1A	177.5
GSN	1093.3
HK1	76
KDELR2	413.9
KDELR2	246.2
KDELR2	564.8
NPC2	642
DDX24	15.8
DYNLL1	948.9
LITAF	349.1
SNORA41	2234.2
LITAF	110
PRKCSH	88.9
GOT2	181.4
LOC101929368	926.2
ACADVL	343
SKP1	557.2
MAPRE1	163.6
MAPRE1	340.6
OS9	457.4
SNORD32A	1902.5
RPL13AP5	6235.8
RPL7	6508.5
SKP1	1808.4
SKP1	112.5
ACTR1A	132.7
ACTR1A	147.2
CAPRIN1	125
CAPRIN1	478.2
SNORA70	79.6
SNORA70	2977.2
PPP1CC	643.1
ACTR2	129.1
ACTR2	357.4
ACTR2	316.4
PTP4A1	212.4
PTP4A1	249.9
PTP4A1	344.7
PTP4A1	193
ARF3	183.1
NACA	2771.8
GPX1	353.4
PGK1	177.3
PGK1	974.7
SUMO3	131.7
SUMO3	530.7
RPS27	6022.2
TPP1	308.8
TPP1	435.6
GNB1	210.9
GNB1	367.6
GNB1	462.6
NUMA1	166.3
FTH1	2052.6
RAN	231.6
RAN	570.2
HNRNPC	420.9
CAPN1	132.3
MIR636	304.8
MIR636	1107.8
