X	GSM49593
MIR4640	345.2
RFC2	52.8
HSPA6	41.1
PAX8	349.1
GUCA1A	23.8
MIR5193	97.6
THRA	57.6
PTPN21	35.7
CCL5	2.1
CYP2E1	20.7
EPHB3	41.4
ESRRA	98.1
CYP2A6	82.2
GAS6	506.7
MMP14	401.1
TRADD	102.9
CHURC1-FNTB	49.2
PLD1	24.5
DTX2P1-UPK3BP1-PMS2P11	218.4
BAD	71.7
PRPF8	379.5
CAPNS1	352
RPL35	1851.9
MIR6805	3985.9
EIF4G2	3301.1
EIF3D	304.5
PARK7	1172.2
SRP14	820.2
GDI2	417.3
GDI2	816.6
RPL11	3718.5
ARF3	318.5
RPL21P28	3356.2
RPL24	4537.8
HNRNPC	571.2
SEPT2	1762.5
HNRNPA1P10	4329.7
RPS27A	4678.4
LOC100508408	3885.3
FAU	1860.6
TARDBP	459.8
CFL1	2218.5
RPL18	3694.8
EIF3F	1291.7
RPS5	2342.3
RPL27	4320.9
RPL34	4309.1
NARS	545
STARD7	199.6
RPL19	2811.9
SLC25A3	1771.2
SNORD35B	6539.7
RPL9	3626.8
MIR5047	2284.1
RPL6	2736.9
CTDNEP1	116.5
RPL10A	1524.2
CBX3	818.2
RPL17-C18orf32	4409.2
PSMB2	363.9
KHDRBS1	664.9
ATP6V1G2-DDX39B	601
RTCB	265.9
ERH	1067.1
GATC	407.9
ABCF1	134.3
DAD1	433.5
YY1	588.5
JTB	946.4
KAT7	150.6
ZNF146	261.7
SART1	85.5
ILF2	367.1
SPAG7	212
ZPR1	87.2
TAF10	289.1
C1D	89.5
NONO	1268
LOC101929240	568.6
RHOA	1069.3
RNPS1	350
RPS24	4325.6
RPL30	3842.7
NPM1	2264.6
HSP90AB1	1558.7
MIR3620	598.5
IK	120.5
SNX3	398.5
CANX	1226.2
SART3	88.6
CNPPD1	52
SMNDC1	214.1
HNRNPM	434.6
HNRNPD	317.6
RPL14	1201.4
GUK1	127.7
KXD1	121.6
OAZ1	1140.5
ATP6V0B	281.8
KARS	442.2
H3F3AP4	1883.5
RPS6	3607.7
RPS7	2371.8
USP22	682.5
C11orf58	694.8
TCEB2	605
COX4I1	595.7
TMED2	1189.9
NBEAL1	5277.8
SNORD18C	3048.9
FNTA	559.8
RPS25	2649.7
RPL37	6133
HINT1	811.3
EEF2	2091.9
RPS10	3160.8
ATP6V0E1	631.2
HNRNPK	772
ANAPC5	624.8
SNORD73A	4931.6
HNRNPU	373.6
HNRNPU	897
EIF3A	344.5
EIF3A	124.8
EIF3A	125.4
MIR3652	445.9
MIR3652	1752.1
MSN	761.8
ACTN4	155.3
APP	655
PRKAR1A	1200.5
PRKAR1A	246.1
PRKAR1A	535.7
DSP	718.3
RAD21	468.3
RAD21	863.3
WDR1	402.5
NCL	820.5
WDR1	288.4
AP2B1	165.8
AP2M1	476.2
CLTC	1603.3
AP2B1	150.6
MLEC	66.3
MLEC	339.3
LASP1	494.9
SF3B2	156.8
TMEM59	692.6
CSRP1	398.5
CALM3	61.7
CALM3	43.1
SNHG4	829.9
CAP1	604.8
SNHG4	772.8
PTGES3	1527.4
WARS	136.8
WARS	169.5
SETSIP	669.3
SETSIP	675.8
NDRG1	581.5
UBB	5812.4
PFN1	748.8
PTPRF	191.2
PTPRF	547
PTPRF	147.4
YWHAZ	948.7
YWHAZ	634.6
YWHAZ	1071.7
YWHAZ	953
SOD1	1069.4
HDLBP	251.4
MARCKSL1	300.4
GABARAP	600.8
NUCB1	73.7
EIF3CL	883.1
GLUL	141.9
NUCB1	132.6
LDHA	1994.2
SNORD96A	3532.4
SSR2	718.6
CALM3	541.9
P4HB	1261.3
CALM3	1060.9
P4HB	398.1
SLC25A5	427.6
PHB	111.7
PHB	45
S100A11	266.9
CTSA	168.9
TOMM20	870
CD63	2017.9
DNAJB1	98.1
SPARC	2297
DNAJB1	145.6
UBE2D3	381.2
UBE2D3	610.6
UBE2D3	399.6
XBP1	289.3
SPTBN1	96.9
SPTBN1	267.6
LAPTM4A	1577
RPL32	5161
CD81	1241.6
UBE2L3	39.8
PTTG1IP	1549.3
GRN	357.6
HMGB1	625.2
HMGB1	1552.1
GLO1	294.3
UBE2L3	166.1
UBE2L3	115.3
UBE2L3	73.5
SRSF11	194.7
SRSF11	1280.7
SF3B3	114.7
SF3B3	102.4
MIR3654	3101.1
HSPA9	89.4
HSPA9	512.8
HSPA9	254.9
YWHAQ	938.4
DDX24	285.5
PPP2R1A	151.4
GSN	814.8
HK1	187
KDELR2	609.6
KDELR2	319.6
KDELR2	839.6
NPC2	1172.3
DDX24	20.7
DYNLL1	1152.9
LITAF	295.8
SNORA41	2112.3
LITAF	151.6
PRKCSH	86.4
GOT2	163.1
LOC101929368	675.3
ACADVL	369.1
SKP1	540
MAPRE1	184.7
MAPRE1	429.1
OS9	557.5
SNORD32A	1198.8
RPL13AP5	4757.5
RPL7	7411.1
SKP1	2289.2
SKP1	74.6
ACTR1A	105.4
ACTR1A	46.2
CAPRIN1	184.5
CAPRIN1	515.4
SNORA70	64.5
SNORA70	3586
PPP1CC	876.9
ACTR2	146.6
ACTR2	436.5
ACTR2	620.6
PTP4A1	127
PTP4A1	85.9
PTP4A1	243.3
PTP4A1	144
ARF3	151
NACA	3593.2
GPX1	325.6
PGK1	219.7
PGK1	1006.8
SUMO3	119.1
SUMO3	458.4
RPS27	6336.1
TPP1	175.2
TPP1	359.3
GNB1	256.9
GNB1	324.7
GNB1	676.5
NUMA1	215.9
FTH1	2628
RAN	517.5
RAN	1205.9
HNRNPC	401.8
CAPN1	82
MIR636	337
MIR636	724.3
CALU	272.7
CALU	223.5
CALU	958.6
NFE2L1	367
NFE2L1	599.9
ARL6IP5	286.2
ARL6IP5	668.6
DPYSL2	1344.3
RPLP1	5191.5
CTNNA1	320.3
CTNNA1	477.6
CTSD	46.1
FAM120A	95.9
MAT2A	435.8
MAT2A	84.1
LAMC1	222.3
LAMC1	649.7
LOC100506248	1702.5
PTMA	1008
FAM120A	859.3
HNRNPK	942.3
BZW1	343.9
BZW1	538.5
SEPT2	526.9
ATF4	817.5
GNAS	2455.7
RPS15A	4156.4
ANXA5	1319.6
STMN1	59.6
LRP1	133.4
LRP1	399.7
PSMB7	573.4
PEA15	150.7
PEA15	586.5
ECH1	155.3
ODC1	907.5
IQGAP1	800.8
XRCC6	623.1
ACO2	81.7
DAZAP2	874.5
SPARCL1	1099.6
MCL1	43.3
MCL1	1102.9
MCL1	810
HSPA1B	764.8
HSPA1L	441.2
ACTB	6157.9
SARS	178.4
TMBIM6	656.5
TMBIM6	1012.5
LMAN2	79.7
HSPD1	738.2
HSPD1	1549.9
ZYX	144.7
RPL12	5536
CIRBP	326.9
CIRBP	350.8
CCT7	296.8
PAFAH1B1	182.9
PSME1	475.9
PAFAH1B1	149.6
PAFAH1B1	331.5
RPS10	2755.8
ATP5O	578.5
RPS15	3196.2
PSMD8	199.7
LAMP2	215.5
TPI1	662.9
RPL29	1314.5
GSTP1	517.8
HYOU1	340.8
SNRPD2	965.6
PLOD1	155.5
ZNF207	831.9
ZNF207	559.2
PSMD2	488.3
SCD	27.3
SCD	134.7
RAP1B	1028
RPS21	3979.5
MAP4	13.7
MAP4	93.4
BCAP31	222.4
CTSB	560.9
CTSB	922.2
KARS	1121.4
EPRS	69.6
EPRS	279.1
EPRS	238.5
PRDX6	528
PRDX6	672.8
PPP1CA	101.1
SARAF	909.4
AHCYL1	218.3
AHCYL1	228
AHCYL1	584.8
IST1	410.4
GNB2	148.7
H2AFZ	417.9
NCOR1	95.9
NCOR1	57.2
NCOR1	69.9
NCOR1	195.8
SNORD38B	1898.9
FLNA	659.4
CNOT1	369.5
CNOT1	97.1
DHCR24	127.8
RAB11A	640.9
RAB11A	116
EIF3F	0.5
PSAP	930.6
RNF114	121.1
RNF114	151.3
SNORA68	4620
STRAP	1013.2
PSAP	1536.5
S100A10	2742.9
CCT8	355.2
MIR1292	112.7
MIR1292	271.3
PSMB1	576.9
CCT4	673.9
EPAS1	296.8
EPAS1	33.1
DNAJA1	454.4
DNAJA1	492.2
PSMD4	201.6
UQCRC2	302.3
CKB	50.3
RHOC	280.2
PGAM1	252.1
STAT1	324.3
SNORA21	2747.9
SSR1	136.9
SSR1	104.5
SSR1	537.6
TRA2B	299.5
TRA2B	861.1
FKBP4	70
FKBP4	155.9
HDGF	344.7
PALLD	337.2
MGEA5	167
MGEA5	238.6
M6PR	112.9
M6PR	313
SEP15	794.5
AHCY	213.6
HLA-E	169.5
HLA-E	451.1
PALLD	78
PALLD	383.2
RPLP2	29.1
SNORA52	3368
LOC101927137	443.8
TACC1	450.5
MIR1248	3129.6
PPM1G	76.5
KTN1	413
KTN1	2016.2
TAGLN2	435.5
SRPRA	21.1
SRPRA	371.8
PHC2	474
BTG1	343.3
BTG1	949
KDELR1	134.5
LGALS3BP	564.3
SLC3A2	142.4
COX6A1	587.6
RPS23	5128.7
RAB14	272.7
RAB14	46
TMED10	310.8
VCL	21
VCL	707.7
DCTN2	183.8
RPS4X	4508.6
DEK	271
CALR	34.7
RPL8	2181.6
RPL5	1972.3
RERE	3.6
RERE	5.1
RERE	268.7
HSBP1	279.3
HSBP1	566.4
HMGN1	340
LOC101927733	851.7
SEC31A	1316.4
GLUD1	198.6
GLUD1	143.3
MLF2	216.6
SNORD54	2488.1
ARPC1A	162.4
CCND2	17.6
CCND2	29
CCND2	313.8
ATP6V0C	114.8
IMMT	251.5
SSRP1	103.4
SSRP1	116.5
SDCBP	668.3
FUS	409.1
CLTA	322.2
SEPHS2	180.9
RPL31	207.1
RPL31	6690.6
UBA1	455.1
ABLIM1	601.2
ALDOA	706.8
PPIB	1441.8
PPIB	702.5
SERP1	228.6
SERP1	405
SERP1	362.7
TSPAN3	1141.7
TSPAN3	503.3
ACTA2	943.2
PPT1	318.5
TAX1BP1	351.2
TAX1BP1	312.4
MDH1	707.8
PDHA1	67.1
PDHA1	119
GNAS	2459
ANXA6	56.5
CD59	371.4
CD59	518.6
CD59	460.3
SERPING1	304.9
PSME3	105.7
PSME3	34.9
HIF1A	1016.4
TRIM28	328
SNX17	107.6
IPO7	307
IPO7	340.4
IPO7	270.3
IPO7	129.7
ACTR3	674.3
RBM14-RBM4	184.5
CKAP4	480.6
