X	GSM49570
MIR4640	301.7
RFC2	42.5
HSPA6	36.5
PAX8	399.7
GUCA1A	41.7
MIR5193	261.3
THRA	121.9
PTPN21	15.3
CCL5	573.8
CYP2E1	41.6
EPHB3	30.7
ESRRA	163.5
CYP2A6	145.3
GAS6	1422.4
MMP14	260
TRADD	130.1
CHURC1-FNTB	25.5
PLD1	62.4
DTX2P1-UPK3BP1-PMS2P11	340.6
BAD	6.9
PRPF8	59.9
CAPNS1	157.3
RPL35	527.3
MIR6805	1153.9
EIF4G2	922.2
EIF3D	95.1
PARK7	1061.5
SRP14	511.3
GDI2	177
GDI2	267.5
RPL11	250.7
ARF3	185.6
RPL21P28	2596.5
RPL24	963.7
HNRNPC	535.1
SEPT2	1200.6
HNRNPA1P10	5772.6
RPS27A	2992.2
LOC100508408	3650.1
FAU	1682.9
TARDBP	522.2
CFL1	1885.9
RPL18	577.3
EIF3F	780.6
RPS5	186.4
RPL27	14787.8
RPL34	3140.5
NARS	628.7
STARD7	300.1
RPL19	1666.2
SLC25A3	300.2
SNORD35B	1890.1
RPL9	2401.2
MIR5047	569.9
RPL6	574.6
CTDNEP1	180.3
RPL10A	239.5
CBX3	1103.3
RPL17-C18orf32	1710.8
PSMB2	456.7
KHDRBS1	413.9
ATP6V1G2-DDX39B	28.6
RTCB	354.6
ERH	758.3
GATC	251.4
ABCF1	202.3
DAD1	17.5
YY1	1468.4
JTB	245.2
KAT7	106.4
ZNF146	375.3
SART1	180.2
ILF2	77
SPAG7	227.4
ZPR1	141.2
TAF10	561.7
C1D	42.6
NONO	1242.5
LOC101929240	281.9
RHOA	480.3
RNPS1	420.1
RPS24	3566.7
RPL30	4656.1
NPM1	3188.3
HSP90AB1	220.4
MIR3620	146.8
IK	59.2
SNX3	527.8
CANX	1569.7
SART3	193.1
CNPPD1	150.1
SMNDC1	185.8
HNRNPM	292.7
HNRNPD	345.6
RPL14	407.9
GUK1	9.6
KXD1	277.9
OAZ1	2132.4
ATP6V0B	157.8
KARS	62.7
H3F3AP4	2936.1
RPS6	220.5
RPS7	223.7
USP22	286.9
C11orf58	271.6
TCEB2	212.8
COX4I1	817.8
TMED2	931.1
NBEAL1	11093.4
SNORD18C	1753.3
FNTA	483.2
RPS25	1494.2
RPL37	14237.4
HINT1	756.3
EEF2	1151.6
RPS10	12222.5
ATP6V0E1	310.2
HNRNPK	201
ANAPC5	279.4
SNORD73A	1471
HNRNPU	203.6
HNRNPU	446.6
EIF3A	397.1
EIF3A	13
EIF3A	169
MIR3652	80.5
MIR3652	1045.8
MSN	270.9
ACTN4	133.3
APP	2773.3
PRKAR1A	842.8
PRKAR1A	93.6
PRKAR1A	30.7
DSP	51.8
RAD21	59.5
RAD21	344.4
WDR1	460
NCL	441.1
WDR1	49
AP2B1	114.4
AP2M1	108
CLTC	591
AP2B1	52.8
MLEC	10.6
MLEC	197.4
LASP1	729.7
SF3B2	27.5
TMEM59	519.4
CSRP1	353
CALM3	99.9
CALM3	243.8
SNHG4	378.6
CAP1	687.3
SNHG4	156.4
PTGES3	570.1
WARS	185.1
WARS	1973.8
SETSIP	383.1
SETSIP	379.3
NDRG1	1813.7
UBB	7916.7
PFN1	75.6
PTPRF	94.9
PTPRF	157.3
PTPRF	4.1
YWHAZ	239.9
YWHAZ	849.6
YWHAZ	180.9
YWHAZ	78.9
SOD1	929.6
HDLBP	70.7
MARCKSL1	121.9
GABARAP	158.4
NUCB1	13.1
EIF3CL	226.9
GLUL	51.7
NUCB1	6.5
LDHA	890.6
SNORD96A	389.9
SSR2	224.3
CALM3	107.8
P4HB	48.5
CALM3	811.4
P4HB	13.3
SLC25A5	569.8
PHB	17
PHB	9.9
S100A11	140.2
CTSA	17.1
TOMM20	153.9
CD63	948.8
DNAJB1	113
SPARC	1219.8
DNAJB1	167.7
UBE2D3	308.2
UBE2D3	319.3
UBE2D3	102.5
XBP1	153.5
SPTBN1	6.3
SPTBN1	59.2
LAPTM4A	1239.4
RPL32	5640.4
CD81	164.5
UBE2L3	51.1
PTTG1IP	1556.6
GRN	110.8
HMGB1	20.9
HMGB1	630.5
GLO1	248.7
UBE2L3	128.8
UBE2L3	88.7
UBE2L3	69.6
SRSF11	48.6
SRSF11	294.3
SF3B3	242.4
SF3B3	136.1
MIR3654	552
HSPA9	167.7
HSPA9	315.9
HSPA9	58.5
YWHAQ	394.5
DDX24	245.6
PPP2R1A	56.7
GSN	473
HK1	187.8
KDELR2	176.5
KDELR2	319
KDELR2	321
NPC2	1018.6
DDX24	24.9
DYNLL1	874
LITAF	402.7
SNORA41	1465.1
LITAF	28.4
PRKCSH	16
GOT2	202.5
LOC101929368	341.8
ACADVL	142.2
SKP1	575.8
MAPRE1	90.4
MAPRE1	534.3
OS9	465.6
SNORD32A	3091.9
RPL13AP5	1363.4
RPL7	14343
SKP1	2372
SKP1	78.1
ACTR1A	158.1
ACTR1A	150.5
CAPRIN1	76.4
CAPRIN1	128
SNORA70	99.8
SNORA70	539.8
PPP1CC	730
ACTR2	22.7
ACTR2	9.6
ACTR2	399.1
PTP4A1	52.3
PTP4A1	146.9
PTP4A1	205
PTP4A1	289.6
ARF3	458.9
NACA	678.1
GPX1	182.6
PGK1	15.9
PGK1	730.2
SUMO3	129.4
SUMO3	741.7
RPS27	2968.7
TPP1	133.5
TPP1	354.8
GNB1	72.2
GNB1	68.5
GNB1	196.8
NUMA1	163.9
FTH1	1365.9
RAN	482
RAN	186.2
HNRNPC	13.1
CAPN1	9.7
MIR636	332.1
MIR636	349.8
CALU	9.4
CALU	16.2
CALU	407
NFE2L1	179
NFE2L1	842
ARL6IP5	93.8
ARL6IP5	2914.6
DPYSL2	1457.6
RPLP1	3104.6
CTNNA1	87.6
CTNNA1	523.4
CTSD	33
FAM120A	111.4
MAT2A	666.7
MAT2A	32
LAMC1	88.9
LAMC1	415.5
LOC100506248	108.6
PTMA	841.1
FAM120A	186.8
HNRNPK	195.8
BZW1	164.5
BZW1	250.7
SEPT2	160.4
ATF4	844.1
GNAS	514.3
RPS15A	3682.1
ANXA5	258.4
STMN1	176.9
LRP1	39.5
LRP1	21.4
PSMB7	336.8
PEA15	180.2
PEA15	807.6
ECH1	132.1
ODC1	109.2
IQGAP1	281.1
XRCC6	398.8
ACO2	11.5
DAZAP2	547.3
SPARCL1	252.1
MCL1	6.4
MCL1	963.5
MCL1	172.6
HSPA1B	3739
HSPA1L	332.8
ACTB	3265.2
SARS	295.2
TMBIM6	562.7
TMBIM6	165.9
LMAN2	33.9
HSPD1	10
HSPD1	1585.3
ZYX	30.5
RPL12	2570.6
CIRBP	209.8
